Id,Date,Title,Short Description
187049,2016-08-02,Didi's China dominance over Uber offers roadmap for ride-hailing rivals,"China ride-hailing service Didi Chuxing's dominance of Uber Technologies in the China market may provide a playbook for regional rivals to fend off the biggest U.S. ride-hailing company, especially in Southeast Asia and India."
186859,2016-08-01,"After bruising China battle, Uber cedes to rival Didi","After a bruising two-year battle, ride-hailing firm Uber is selling its China operations to bigger local rival Didi Chuxing in a deal that will give Uber a one-fifth stake in Didi."
186930,2016-07-31,Uber to invest $500 million in global mapping project: FT,"Ride-hailing service Uber [UBER.UL] has decided to invest $500 million into an ambitious global mapping project to wean itself off dependence on Google Maps and pave the way for driverless cars, the Financial Times reported on Sunday."
186946,2016-07-08,Uber raises $1.15 billion leveraged loan,"Uber Technologies Inc. [UBER.UL] has secured a $1.15 billion leveraged loan, a person familiar with the matter said on Thursday, the latest capital infusion for the well-financed ride-hailing company."
194688,2016-06-30,Smugglers use Uber-registered drivers to move migrants to U.S. border,Human traffickers are finding increasingly creative ways of shuttling Central American migrants through Mexico to the U.S. border and that includes hiring Uber-registered drivers.
147644,2016-06-30,Uber driver data in Kenya helps bridge credit gap,"Sidian Bank has approved its first car loans to experienced Uber [UBER.UL] drivers in Kenya, using a model the ride hailing service hopes can be rolled out across countries in Africa where a lack of customer data limits lending."
186887,2016-06-17,"Investors back rivals Uber and Didi, raising eyebrows","Ride-hailing companies Uber and Didi have brought many new dimensions to the startup industry, such as making billion-dollar-plus funding rounds routine."
152815,2016-06-16,"Nearly a year on, Mexico City Uber regulation stuck in neutral","A Mexico City government fund aimed at collecting 1.5 percent of revenue from car-hailing services such as Uber has still not been created, nearly a year after the metropolis became the first Latin American city to regulate rideshare apps."
187005,2016-06-13,Uber offers helicopters to escape Sao Paulo gridlock,"For commuters who imagine soaring above Sao Paulo's notorious traffic jams, ride-hailing app Uber is offering to make that daydream a reality, starting at around $20."
129448,2016-06-09,"French court fines Uber, execs for illegal taxi service","A French court fined Uber Technologies [UBER.UL] 800,000 euros ($907,000) on Thursday for running an illegal taxi service with non-professional drivers and slapped smaller fines on two of its executives in the first such criminal case in Europe."
101166,2016-06-08,"Now roughly equal in value, Uber and Daimler trade gentle blows","A promised showdown between the chief executives of German luxury car maker Daimler <DAIGn.DE> and ride-sharing firm Uber, Silicon Valley's most valuable private company, turned into more of a wary courtship when the two met publicly on Wednesday."
185243,2016-05-24,"Toyota, Uber latest to join forces in ride-hailing rush","Toyota Motor Corp <7203.T> said on Tuesday it would invest in on-demand ride-hailing company Uber, the latest in a wave of high-profile moves by automakers to embrace their potential upstart rivals as partners, customers and sources of valuable data."
187013,2016-05-23,Uber deal shows divide in labor's drive for role in 'gig economy',"The International Association of Machinists and Aerospace Workers trumpeted an agreement reached earlier this month to represent New York Uber drivers, saying it ""gives organized labor an opportunity to shape the new economy in a way that supports and values workers and..."
187004,2016-05-10,Sao Paulo mayor to authorize Uber with mileage fee,"The mayor of Sao Paulo, South America's largest city, laid out regulations on Tuesday to allow the use of Uber and other ride-hailing apps in exchange for a mileage fee, triggering anger among taxi drivers who blocked major avenues."
186952,2016-05-07,Uber Mexico City driver accused of rape detained by prosecutors,"A driver for ride-hailing app Uber was detained in Mexico City after a female passenger accused him of raping her, a spokeswoman from the city's prosecutor's office said on Friday."
123908,2016-04-19,EC to challenge French taxi law after Uber complaint,"The European Commission is preparing to challenge a French law on taxi services and chauffeured cars, two people familiar with the matter said on Tuesday, following a complaint from online ride-hailing service operator Uber Technologies [UBER.UL]."
315162,2016-03-31,Uber CEO must face price-fixing lawsuit by passengers: U.S. judge,"Travis Kalanick, chief executive officer of Uber Technologies Inc, failed on Thursday to win the dismissal of an antitrust lawsuit accusing him of scheming to drive up prices for passengers who use the popular ride-sharing service."
186857,2016-03-25,Uber profits elsewhere support 'sustainable' spending in China: CEO,"Ride hailing app company Uber Technologies Inc [UBER.UL] is generating more than $1 billion in profit a year in its top 30 cities globally, and partly using that money to bankroll its expansion in China, Chief Executive Travis Kalanick said in an interview."
315368,2016-02-19,Lyft asks judge to stop Uber's 'witch-hunt' for trade secrets,"Ride service Lyft on Thursday asked a U.S. judge to prevent its biggest rival, Uber, from making further demands for confidential information, as part of a case about a data breach that affected as many as 50,000 Uber drivers."
315402,2016-02-11,Uber agrees to settle safety lawsuits for $28.5 million,"Uber has agreed to pay $28.5 million to settle litigation brought by customers who alleged the ride hailing service misrepresented the quality of its safety practices and the fees it charged passengers, the company said on Thursday."
315618,2016-01-20,London will not impose strict new rules on private hire firms like Uber,"London transport bosses decided on Wednesday not to impose a series of strict new rules on private hire cars, including those from apps like Uber, but could make such services pay a daily charge for entering the city center."
187016,2016-01-18,Taxi drivers in Hungary demand Uber to be shut down,"Taxi drivers in Hungary's capital demonstrated on Monday against ride-hailing service Uber, whose growing popularity they find unpalatable amid new regulations setting a fixed tariff for traditional taxi firms that is higher than Uber's."
142000,2016-01-16,Uber's Kalanick: India's payment system prompted a change in operations,"India's payment system has been a big factor that made Uber Technologies change the way it handled transactions in the country, company founder Travis Kalanick said at a conference of start up businesses on Saturday."
